,x,y,z
19532,-16.6228,-7.8278,-10.4102
19533,-16.6137,-8.6319,-10.4102
19534,-16.2614,-9.3539,-10.4102
19535,-15.6437,-9.851,-10.4102
19536,-14.8738,-10.0403,-10.4102
19537,-14.096,-9.8864,-10.4102
19538,-13.449,-9.41,-10.4102
19539,-13.0712,-8.713,-10.4102
19540,-13.0253,-7.9102,-10.4102
19541,-13.3212,-7.1746,-10.4102
19542,-13.9003,-6.6331,-10.4102
19543,-14.6648,-6.3861,-10.4102
19544,-15.4513,-6.4864,-10.4102
19545,-16.1293,-6.9174,-10.4102
19546,-16.5539,-7.587,-10.4102
19547,-16.6557,-8.3733,-10.4102
19548,-16.4155,-9.1289,-10.4102
19549,-15.8696,-9.7183,-10.4102
19550,-15.1239,-10.0173,-10.4102
19551,-14.3428,-9.9743,-10.4102
19552,-13.6345,-9.5951,-10.4102
19553,-13.1611,-8.959,-10.4102
19554,-12.9758,-8.1907,-10.4102
19555,-13.1625,-7.3983,-10.4102
19556,-13.6452,-6.7824,-10.4102
19557,-14.3596,-6.4146,-10.4102
19558,-15.152,-6.3813,-10.4102
19559,-15.8859,-6.6818,-10.4102
19560,-16.4383,-7.2798,-10.4102
19561,-16.6787,-8.0245,-10.4102
19562,-16.5836,-8.8231,-10.4102
19563,-16.1676,-9.4983,-10.4102
19564,-15.5078,-9.9382,-10.4102
19565,-14.703,-10.0612,-10.4102
19566,-13.9514,-9.8436,-10.4102
19567,-13.3433,-9.3183,-10.4102
19568,-13.0164,-8.5958,-10.4102
19569,-12.9008,-8.1846,-10.2076
19570,-12.9008,-8.1846,-9.7576
19571,-12.9008,-8.1846,-8.7814
19572,-12.9008,-8.1846,-1.5024
19573,-12.923,-8.0902,0.0
19574,-14.8319,0.0,0.0
19575,-14.8319,0.0,4.1083
19601,-16.2568,-7.5146,0.0
19602,-18.1336,-7.5146,-7.8454
19603,-17.6866,-7.5146,-7.8967
19604,-17.2287,-7.5146,-7.8967
19605,-16.7708,-7.5146,-7.8967
19606,-16.3067,-7.5146,-7.8967
19607,-15.8426,-7.5146,-7.8967
19608,-15.3847,-7.5146,-7.8967
19609,-14.9267,-7.5146,-7.8967
19610,-14.4688,-7.5146,-7.8967
19611,-14.0047,-7.5146,-7.8967
19612,-13.5406,-7.5146,-7.8967
19613,-13.0889,-7.5146,-7.8967
19614,-12.6248,-7.5146,-7.8967
19615,-12.1669,-7.5146,-7.8967
19616,-11.709,-7.5146,-7.8967
19617,-12.309,-7.6771,-7.6467
19618,-18.1138,-8.7746,-7.859
19619,-17.6625,-8.7746,-7.8967
19620,-17.1984,-8.7746,-7.8967
19621,-16.7343,-8.7746,-7.8967
19622,-16.2702,-8.7746,-7.8967
19623,-15.8185,-8.7746,-7.8967
19624,-15.3606,-8.7746,-7.8967
19625,-14.8965,-8.7746,-7.8967
19626,-14.4386,-8.7746,-7.8967
19627,-13.9807,-8.7746,-7.8967
19628,-13.5166,-8.7746,-7.8967
19629,-13.0525,-8.7746,-7.8967
19630,-12.5946,-8.7746,-7.8967
19631,-12.1305,-8.7746,-7.8967
19632,-11.6658,-8.7746,-7.8967
19633,-12.4684,-8.9733,-7.6467
19634,-18.0102,-10.0346,-7.866
19635,-17.5507,-10.0346,-7.8967
19636,-17.0928,-10.0346,-7.8967
19637,-16.6287,-10.0346,-7.8967
19638,-16.1708,-10.0346,-7.8967
19639,-15.7129,-10.0346,-7.8967
19640,-15.2488,-10.0346,-7.8967
19641,-14.7909,-10.0346,-7.8967
19642,-14.3268,-10.0346,-7.8967
19643,-13.8689,-10.0346,-7.8967
19644,-13.411,-10.0346,-7.8967
19645,-12.953,-10.0346,-7.8967
19646,-12.489,-10.0346,-7.8967
19647,-12.0249,-10.0346,-7.8967
19648,-11.5935,-10.0346,-7.8202
19649,-11.9657,-9.8845,0.0
19650,-15.2349,-8.7746,0.1002
19651,-15.2349,-8.7746,4.1083
19653,-15.2349,-8.7746,0.0
19654,-15.2349,-8.7746,-0.0003
19744,-15.2349,-8.7746,3.2541
19748,-15.2349,-8.7746,-5.0337
19749,-15.2349,-8.7746,-5.8968
19834,-15.2349,-8.7746,-5.8967
19876,-14.9256,-8.7746,-5.8967
19877,-14.4615,-8.7746,-5.8967
19878,-14.0036,-8.7746,-5.8967
19879,-13.5457,-8.7746,-5.8967
19880,-13.0816,-8.7746,-5.8967
19881,-12.6237,-8.7746,-5.8967
19882,-12.1596,-8.7746,-5.8967
19883,-11.7017,-8.7746,-5.8967
19884,-11.6149,-8.8135,-5.6467
19885,-18.0349,-10.0346,-5.8505
19886,-17.586,-10.0346,-5.8967
19887,-17.1219,-10.0346,-5.8967
19888,-16.6764,-10.0346,-5.8967
19889,-16.2061,-10.0346,-5.8967
19890,-15.7482,-10.0346,-5.8967
19891,-15.2841,-10.0346,-5.8967
19892,-14.82,-10.0346,-5.8967
19893,-14.3683,-10.0346,-5.8967
19894,-13.9042,-10.0346,-5.8967
19895,-13.4462,-10.0346,-5.8967
19896,-12.9822,-10.0346,-5.8967
19897,-12.5181,-10.0346,-5.8967
19898,-12.0663,-10.0346,-5.8967
19899,-11.7735,-10.0346,-5.8967
19901,-11.5236,-10.0346,-5.6467
19902,-11.5236,-10.0346,-5.2567
19903,-11.5236,-10.0346,-3.841
19904,-11.5236,-10.0346,-2.2678
19905,-11.5236,-10.0346,-0.6733
19906,-11.5236,-10.0346,0.0
19907,-12.8106,-9.3246,0.0
19908,-14.8318,-8.2096,0.0
19912,-14.8318,-8.2096,4.1083
19914,-14.8318,-8.2096,3.109
19917,-14.8318,-8.2096,-7.66
19942,-14.8318,-8.2096,-7.8702
19949,-14.8141,-8.2085,-7.66
19950,-12.9117,-8.2096,-8.36
19951,-14.8168,-8.2096,-7.66
19952,-16.6467,-8.2096,-8.36
19953,-14.8141,-7.4946,-7.66
19954,-14.8141,-6.3921,-8.36
19955,-14.8141,-10.2726,-7.6655
19956,-14.8141,-10.2726,-8.3484
19966,-14.8141,-8.2204,-7.66
19967,-14.8141,-8.0285,-7.66
19969,-14.9242,-8.0285,-7.66
19970,-14.9242,-8.0285,-7.6313
19971,-14.9242,-8.0285,-7.17
19972,-14.9242,-8.0285,-7.15
19973,-14.9242,-7.9348,-7.15
19974,-14.9242,-3.5431,-7.15
19975,-14.9954,-3.3684,-7.15
19976,-14.4441,-3.3684,-7.15
19977,-14.4441,-3.3684,-5.6395
19978,-14.4441,-3.3684,0.0
19980,-13.3442,-3.3684,0.0
20017,-14.5039,-3.3684,0.0
20018,-7.7539,-3.3684,0.0
20020,-4.8442,-3.3684,4.0286
20022,-4.8442,-3.3684,4.0011
20039,-4.8442,-3.3684,-12.1829
20040,-4.8442,-2.7327,-12.7766
20041,-4.8442,-2.7274,-12.7766
20042,-4.8442,-2.7221,-12.7766
20043,-4.8442,-2.7169,-12.7766
20044,-4.8442,-2.7358,-12.7766
20045,-4.8442,-2.588,-12.7766
20046,-4.8442,-3.5501,-12.1829
20047,-4.8442,-4.0008,-12.7766
20048,-4.8442,-4.0062,-12.7766
20049,-4.8442,-4.0114,-12.7766
20050,-4.8442,-4.0167,-12.7766
20051,-4.8442,-4.026,-12.7766
20052,-4.8442,-4.1571,-12.6101
20053,-5.2242,-3.3684,-12.1829
20055,-5.2242,-3.3684,-12.5739
20056,-5.2242,-3.3684,-12.5685
20057,-5.2242,-3.3684,-12.5633
20058,-5.2242,-3.3684,-12.558
20059,-5.2242,-3.3684,-12.5734
20060,-5.2242,-3.3684,-12.4423
20061,-5.2242,-3.3684,-12.3123
20062,-5.2242,-3.3684,-12.2086
20063,-5.2242,-3.3684,-12.1319
20064,-5.2242,-3.3684,-10.8386
20065,-5.2242,-3.3684,-9.6495
20066,-5.2242,-3.3684,-6.5411
20067,-5.2242,-3.3684,-2.6612
20068,-5.2242,-3.3684,1.325
20069,-5.2242,-3.3684,4.1033
20077,-5.2242,-3.3684,-12.5919
20078,-5.2242,-3.3684,-11.4828
20079,-5.2242,-3.3684,-10.1541
20080,-5.2242,-3.3684,-7.6573
20081,-5.2242,-3.3684,-3.671
20082,-5.2242,-3.3684,0.3152
20084,-5.2243,-3.3684,4.1033
20108,-5.2243,-3.3684,-12.5912
20109,-5.2243,-3.3684,-11.4999
20110,-5.2243,-3.3684,-10.1889
20111,-5.2243,-3.3684,-7.7577
20112,-5.2243,-3.3684,-3.7714
20113,-5.2243,-3.3684,0.1616
20115,-11.15,-6.9,4.1033
20116,-11.15,-6.9,-0.0002
20139,-11.15,-6.9,-0.0004
20639,-11.15,-6.9,0.0
20789,-11.15,-6.9,4.1083
21177,-14.3577,-6.9,-0.0002
21178,-16.05,-6.9,-0.0002
21179,-16.05,-6.6,-0.0002
21180,-16.05,-1.5031,-0.0002
21181,-16.0499,0.0,-0.0006
21184,-16.05,0.0,-0.0006
21187,-16.05,0.0,-0.0002
21191,-16.05,0.0,0.0951
21193,-16.05,0.0,0.0007
21194,-16.05,0.0,0.0
